level,group,metric,n,scot,mgcot,delta,ci_low,ci_high,rel_change_pct,p,effect_rb,discordant_scot_only,discordant_mgcot_only,favours,p_fdr,significant,ill_posed_dataset
model x dataset,llama3.2_1b / asdiv,rougeL_f1,50,0.017771849127980684,0.001212188683262502,-0.016559660444718183,-0.017926971576045864,-0.015068830978051544,-93.17916399957512,1.1085281760454818e-09,-1.0,,,SCoT,4.9625970671803545e-09,True,False
model x dataset,llama3.2_1b / clutrr,rougeL_f1,50,0.03292797287357039,0.002663738703776104,-0.030264234169794287,-0.03472241837304989,-0.025651400291939443,-91.91040786505825,1.8473407719288932e-09,-0.9965986394557823,,,SCoT,7.991305586433977e-09,True,False
model x dataset,llama3.2_1b / date,rougeL_f1,50,0.03254088745152248,0.005169016210119618,-0.027371871241402855,-0.03287318573136835,-0.021738316443322633,-84.1153188651658,1.0675360568787773e-08,-0.9294117647058824,,,SCoT,4.259081677702893e-08,True,False
model x dataset,llama3.2_1b / gsm8k,rougeL_f1,50,0.23978805502059192,0.07879389572563499,-0.16099415929495695,-0.1854512943462216,-0.13927674102060109,-67.14019148332117,1.7763568394002505e-15,-1.0,,,SCoT,2.011462891673813e-14,True,False
model x dataset,llama3.2_1b / saycan,rougeL_f1,50,0.058850144002541654,0.026783863137334097,-0.03206628086520757,-0.04445476020938264,-0.020662288593520192,-54.48802447080277,2.8391607465039215e-07,-0.7725490196078432,,,SCoT,9.263363452576354e-07,True,True
model x dataset,mistral_7b / MultiArith,rougeL_f1,50,0.01663432854141724,0.023687956111354314,0.007053627569937074,-0.0004230678889937809,0.015145363564231067,42.404041451835525,0.8282548495700608,0.03634751773049645,,,MGCoT,0.9020597371555117,False,False
model x dataset,mistral_7b / QASports,rougeL_f1,50,0.005607215850926115,0.008537887168416877,0.00293067131749076,0.00023585535941720746,0.0055810916622764765,52.26606921163408,0.025659215552319706,0.40487804878048783,,,MGCoT,0.04142053663582008,True,True
model x dataset,mistral_7b / SVAMP,rougeL_f1,50,0.014744445818959078,0.022689788491737865,0.007945342672778782,-0.00550071353869291,0.02514447816719282,53.887021393251004,0.10726747063108633,-0.2868217054263566,,,MGCoT,0.15295546738136384,False,False
model x dataset,mistral_7b / StrategyQA,rougeL_f1,50,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,1.0,False,False
model x dataset,mistral_7b / aqua,rougeL_f1,50,0.006409866974243546,0.006439767781159467,2.9900806915920083e-05,-0.0017331841789867046,0.0017627771142648529,0.4664809275460634,0.8855145392720127,0.030107526881720432,,,MGCoT,0.9563060241787514,False,False
model x dataset,mistral_7b / asdiv,rougeL_f1,50,0.025071916276744658,0.026583941822359014,0.0015120255456143536,-0.007413257244487202,0.01218377089300489,6.03075380806383,0.051847060201104966,-0.31918367346938775,,,MGCoT,0.0795263672407387,False,False
model x dataset,mistral_7b / clutrr,rougeL_f1,50,0.04058922443626371,0.022245142676764296,-0.018344081759499416,-0.025522274498780414,-0.010566725399534752,-45.19446235861118,6.507840275560284e-06,-0.6995918367346938,,,SCoT,1.733922841585266e-05,True,False
model x dataset,mistral_7b / date,rougeL_f1,50,0.03951236175082895,0.09402902561560281,0.05451666386477385,0.012344829297177338,0.11116624773103553,137.97369088834614,0.6596977023333945,0.07294117647058823,,,MGCoT,0.7393991714653767,False,False
model x dataset,mistral_7b / gsm8k,rougeL_f1,50,0.24255874693562923,0.20488853831884357,-0.037670208616785675,-0.06349248093456736,-0.013411501438240785,-15.530344336245552,0.012568191503659065,-0.4023529411764706,,,SCoT,0.02085669710736526,True,False
model x dataset,mistral_7b / saycan,rougeL_f1,50,0.0710220376137875,0.042097802995374994,-0.028924234618412505,-0.03726539187258791,-0.020734038719901843,-40.72571780564832,2.6378053519238165e-08,-0.8227450980392157,,,SCoT,9.626114317447103e-08,True,True
model x dataset,openchat_7b / MultiArith,rougeL_f1,50,0.017879959256025764,0.03941886864369562,0.02153890938766986,0.01615728096273617,0.02681783223584847,120.46397354295416,8.008242957657785e-10,0.883921568627451,,,MGCoT,3.765598159199938e-09,True,False
model x dataset,openchat_7b / QASports,rougeL_f1,50,0.009403492240453894,0.0,-0.009403492240453894,-0.011692847533895651,-0.007140188159585652,-100.0,1.7300371292901245e-06,-1.0,,,SCoT,4.879591903125992e-06,True,True
model x dataset,openchat_7b / SVAMP,rougeL_f1,50,0.014934355804402935,0.02907665601275322,0.014142300208350283,0.007539761053046699,0.02226113251593385,94.69641940753053,0.0001123942448380634,0.6540240518038853,,,MGCoT,0.00025085092326176473,True,False
model x dataset,openchat_7b / StrategyQA,rougeL_f1,50,0.0,0.0015111886079628,0.0015111886079628,0.0,0.0041034582970066805,,0.5,1.0,,,MGCoT,0.5886850152905199,False,False
model x dataset,openchat_7b / aqua,rougeL_f1,50,0.010797716956352548,0.011890827569855456,0.0010931106135029078,-0.002046956939637003,0.004444017828026381,10.123534613118428,0.3462669470816365,0.1649048625792812,,,MGCoT,0.4307359438656868,False,False
model x dataset,openchat_7b / asdiv,rougeL_f1,50,0.01998516741670576,0.05107440176083842,0.031089234344132657,0.01515765770102089,0.04997519016667789,155.5615406961511,0.0004182474950989651,0.5733333333333334,,,MGCoT,0.0008657273420059223,True,False
model x dataset,openchat_7b / clutrr,rougeL_f1,50,0.04448840928075831,0.18217963718577523,0.13769122790501698,0.11231179078331939,0.16297660133372469,309.4991035441895,3.569193464674167e-09,0.9592156862745098,,,MGCoT,1.49049997713413e-08,True,False
model x dataset,openchat_7b / date,rougeL_f1,50,0.03406499041094686,0.22695501798999465,0.19289002757904786,0.15223778399323978,0.2382514705928011,566.2412501870607,1.023291039922917e-09,0.9921568627450981,,,MGCoT,4.634906474944978e-09,True,False
model x dataset,openchat_7b / gsm8k,rougeL_f1,50,0.2594950214229799,0.30148396789427323,0.04198894647129323,0.026649211361183506,0.05850050168713713,16.18102198687302,1.9767201369091936e-06,0.7254901960784313,,,MGCoT,5.534816383345742e-06,True,False
model x dataset,openchat_7b / saycan,rougeL_f1,50,0.07240060669720569,0.0420000827751887,-0.030400523922016993,-0.040037261485598885,-0.020720377100863895,-41.989322063499095,3.256713547727941e-07,-0.7694117647058824,,,SCoT,1.053642618382569e-06,True,True
model x dataset,phi3_mini / MultiArith,rougeL_f1,50,0.020077225449525102,0.03590701072672782,0.015829785277202718,0.009048631808206264,0.02279466629718917,78.8444863410006,0.005352984972520121,0.45254901960784316,,,MGCoT,0.009346481698051004,True,False
model x dataset,phi3_mini / QASports,rougeL_f1,50,0.008755632638527001,0.004315011016340394,-0.004440621622186608,-0.00787163331683662,-0.0008143576330486692,-50.71731313448155,0.018312910942364608,-0.4038647342995169,,,SCoT,0.029874875901738873,True,True
model x dataset,phi3_mini / SVAMP,rougeL_f1,50,0.017305863402830853,0.02417787555304393,0.006872012150213083,0.0020805450994698447,0.012268921402994945,39.709155158875085,0.08394534558803517,0.28656462585034015,,,MGCoT,0.1225230030839734,False,False
model x dataset,phi3_mini / StrategyQA,rougeL_f1,50,0.000333333333333332,0.000242424242424242,-9.090909090909001e-05,-0.00027272727272727003,0.0,-27.272727272727106,1.0,-1.0,,,SCoT,1.0,False,False
model x dataset,phi3_mini / aqua,rougeL_f1,50,0.007421839495591178,0.010037977399991387,0.0026161379044002103,-0.0006813275495640843,0.005938446521444649,35.24918459843121,0.0703026114160922,0.35079365079365077,,,MGCoT,0.10492369186046512,False,False
model x dataset,phi3_mini / asdiv,rougeL_f1,50,0.022559332896003946,0.02298891200226595,0.00042957910626201365,-0.00510473946082146,0.006602647720201813,1.904219013223158,0.38136817474709506,-0.1436734693877551,,,MGCoT,0.46909503922566004,False,False
model x dataset,phi3_mini / clutrr,rougeL_f1,50,0.05049382624788234,0.02965649340387785,-0.0208373328440045,-0.029633367821866166,-0.011963123670859645,-41.26709024131123,8.87296791773906e-06,-0.6847058823529412,,,SCoT,2.292679629751368e-05,True,False
model x dataset,phi3_mini / date,rougeL_f1,50,0.04679788324092726,0.3848104660468479,0.3380125828059206,0.24473056994375364,0.4333934131776624,722.2817772884018,7.638334409421077e-14,0.984313725490196,,,MGCoT,6.683542608243442e-13,True,False
model x dataset,phi3_mini / gsm8k,rougeL_f1,50,0.27360335578945805,0.2927642735106452,0.01916091772118719,-0.001564010591751922,0.04044494551996385,7.003173504908254,0.13045894629165566,0.24705882352941178,,,MGCoT,0.18330910336601253,False,False
model x dataset,phi3_mini / saycan,rougeL_f1,50,0.05401763934814206,0.02195921495062917,-0.032058424397512886,-0.04270567731763437,-0.02272016773095456,-59.34806626942229,8.855280952957401e-10,-0.8823529411764706,,,SCoT,4.132464444713453e-09,True,True
model x dataset,qwen2_1.5b / MultiArith,rougeL_f1,50,0.024446750602294304,0.029536305535732457,0.005089554933438152,0.0007188459988010546,0.00957424894875144,20.818942428121723,0.20050109437600838,0.21631205673758866,,,MGCoT,0.26803097685681676,False,False
model x dataset,qwen2_1.5b / QASports,rougeL_f1,50,0.0005338061214164021,0.0007335722819593779,0.00019976616054297598,-0.0006278168572746748,0.0011432086877440739,37.42298046581334,0.625,0.3333333333333333,,,MGCoT,0.7077205882352942,False,True
model x dataset,qwen2_1.5b / SVAMP,rougeL_f1,50,0.01932385425488199,0.0232520992488204,0.0039282449939384125,-0.004630549672406601,0.01488816087550745,20.32847558320814,0.3283341129190376,-0.17770034843205576,,,MGCoT,0.41377621431695405,False,False
model x dataset,qwen2_1.5b / StrategyQA,rougeL_f1,50,0.000547945205479452,0.0,-0.000547945205479452,-0.001643835616438356,0.0,-100.0,1.0,-1.0,,,SCoT,1.0,False,False
model x dataset,qwen2_1.5b / aqua,rougeL_f1,50,0.007502318799878396,0.019578711354971377,0.012076392555092984,-0.0007222679715891495,0.029958674301369802,160.9688001433467,0.031331676873378456,0.4218487394957983,,,MGCoT,0.04964072261831566,True,False
model x dataset,qwen2_1.5b / asdiv,rougeL_f1,50,0.04228265763450935,0.1086644721327995,0.06638181449829018,0.040280856585729975,0.09579268803697831,156.99536928850023,3.21363749833381e-05,0.6706753006475485,,,MGCoT,7.781449288418346e-05,True,False
model x dataset,qwen2_1.5b / clutrr,rougeL_f1,50,0.12303950048891002,0.1497753520988815,0.026735851609971453,-0.002451407244131668,0.0551933277911638,21.729486468763135,0.059280126798281436,0.3761140819964349,,,MGCoT,0.08979233552867656,False,False
model x dataset,qwen2_1.5b / date,rougeL_f1,50,0.09013699191535128,0.12106469419139695,0.03092770227604563,-0.0005962774445256065,0.06818831343043547,34.31188640629388,0.5937955764574383,0.08843537414965986,,,MGCoT,0.6753657221155502,False,False
model x dataset,qwen2_1.5b / gsm8k,rougeL_f1,50,0.2754350493843315,0.26575921354553605,-0.009675835838795489,-0.026778582509907528,0.008549632055064533,-3.5129283148326556,0.18768390417341507,-0.21568627450980393,,,SCoT,0.2522104820480447,False,False
model x dataset,qwen2_1.5b / saycan,rougeL_f1,50,0.03404451479070036,0.033855431070021307,-0.00018908372067904882,-0.010241833338694675,0.011031913007752577,-0.5554014261665999,0.5206828033551574,-0.12941176470588237,,,SCoT,0.6078626363390507,False,True
model x dataset,gemma2_2b / MultiArith,token_f1,50,0.032362975927451874,0.05125930274692152,0.01889632681946965,0.011465694289693872,0.026190778710767196,58.388718212532645,4.530206042319526e-05,0.6627450980392157,,,MGCoT,0.00010799562391907229,True,False
model x dataset,gemma2_2b / QASports,token_f1,50,0.008783642045491096,0.0,-0.008783642045491096,-0.012090412374806025,-0.005614745336801135,-100.0,0.0001926839034358853,-1.0,,,SCoT,0.00041793410041023006,True,True
model x dataset,gemma2_2b / SVAMP,token_f1,50,0.02481945496770393,0.02709022615994696,0.0022707711922430335,-0.00580330867496651,0.011186650793471774,9.149158171272706,0.9458722574718327,0.012802275960170697,,,MGCoT,1.0,False,False
model x dataset,gemma2_2b / StrategyQA,token_f1,50,0.00050632911392405,0.000615384615384614,0.00010905550146056404,0.0,0.0003271665043816921,21.538461538461423,1.0,1.0,,,MGCoT,1.0,False,False
model x dataset,gemma2_2b / aqua,token_f1,50,0.01328597764583309,0.013836546628389557,0.0005505689825564679,-0.0030137079626206733,0.0038622890608600376,4.143985465225768,0.28784040633988717,0.24307692307692308,,,MGCoT,0.37001187459384494,False,False
model x dataset,gemma2_2b / asdiv,token_f1,50,0.03685542601656399,0.060405890138579686,0.023550464122015696,0.009161028265485887,0.03877082794657733,63.8995845860834,0.012543750925539976,0.4227567067530065,,,MGCoT,0.02085669710736526,True,False
model x dataset,gemma2_2b / clutrr,token_f1,50,0.03186185769843425,0.09038383838383837,0.058521980685404124,0.03417817455052252,0.08422354606188419,183.6741009871499,0.0003847053240033341,0.6215644820295984,,,MGCoT,0.0008027726273240305,True,False
model x dataset,gemma2_2b / date,token_f1,50,0.016934237211387457,0.035188034188034185,0.018253796976646728,-0.0025969937306776773,0.04241274300754069,107.79225983897244,0.4849973913758091,0.16996047430830039,,,MGCoT,0.5763086286410077,False,False
model x dataset,gemma2_2b / gsm8k,token_f1,50,0.38068059435569784,0.4410308692009511,0.060350274845253224,0.037625008071337625,0.08365798684318773,15.853257491991705,1.2288898243895119e-05,0.6752941176470588,,,MGCoT,3.1229213359073405e-05,True,False
model x dataset,gemma2_2b / saycan,token_f1,50,0.1189034672091195,0.10922629280198973,-0.009677174407129759,-0.026384383023385936,0.007066417039745642,-8.138681431475996,0.08054833435456032,-0.2847058823529412,,,SCoT,0.11813755705335514,False,True
model x dataset,llama3.2_1b / MultiArith,token_f1,50,0.028301978547782,0.001640989262837998,-0.026660989284944,-0.030155184655109475,-0.022935150590197136,-94.20185673567828,1.095055686553674e-08,-1.0,,,SCoT,4.325514089001676e-08,True,False
model x dataset,llama3.2_1b / QASports,token_f1,50,0.005719598438185977,0.000828752642706128,-0.004890845795479851,-0.007639228044249894,-0.00243068586210772,-85.5103002131567,0.000732421875,-0.9560439560439561,,,SCoT,0.001468658447265625,True,True
model x dataset,llama3.2_1b / SVAMP,token_f1,50,0.022812710157968725,0.005411225333548586,-0.017401484824420138,-0.022339640515027074,-0.012286166149951054,-76.27977870196897,1.3180175128923034e-06,-0.9001349527665317,,,SCoT,3.858834543448949e-06,True,False
model x dataset,llama3.2_1b / StrategyQA,token_f1,50,0.000677966101694914,0.0,-0.000677966101694914,-0.002033898305084742,0.0,-100.0,1.0,-1.0,,,SCoT,1.0,False,False
model x dataset,llama3.2_1b / aqua,token_f1,50,0.007261121329972959,0.006567293834963678,-0.0006938274950092821,-0.004443078803242516,0.0036435561239642343,-9.555376690171158,0.4037628173828125,-0.24183006535947713,,,SCoT,0.49192621738095826,False,False
model x dataset,llama3.2_1b / asdiv,token_f1,50,0.03765422296911939,0.0021553711059362477,-0.03549885186318314,-0.037981663843536746,-0.032827292600245396,-94.27588478534297,1.0929640246706044e-09,-1.0,,,SCoT,4.9215339122594475e-09,True,False
model x dataset,llama3.2_1b / clutrr,token_f1,50,0.025545672777816778,0.0007235984354628399,-0.024822074342353936,-0.02963084141017958,-0.019790958702910814,-97.16743245810619,2.463326548521701e-07,-1.0,,,SCoT,8.140607048762702e-07,True,False
model x dataset,llama3.2_1b / date,token_f1,50,0.009535162885708654,0.00130224488457833,-0.008232918001130326,-0.013439093917824886,-0.003548140507232878,-86.34270960876674,0.001220703125,-0.9340659340659341,,,SCoT,0.002403942215473146,True,False
model x dataset,llama3.2_1b / gsm8k,token_f1,50,0.3987803079540918,0.14012966250031783,-0.25865064545377403,-0.28419530578089464,-0.2332382509058552,-64.86043575741215,1.7763568394002505e-15,-1.0,,,SCoT,2.011462891673813e-14,True,False
model x dataset,llama3.2_1b / saycan,token_f1,50,0.10864114487789493,0.08356909374078719,-0.02507205113710774,-0.0381662619113894,-0.012139983888128543,-23.077859834123597,0.0006207713421488847,-0.5419607843137255,,,SCoT,0.001254577253161788,True,True
model x dataset,mistral_7b / MultiArith,token_f1,50,0.02984841836851551,0.026361972120300097,-0.0034864462482154107,-0.011077229653353386,0.004791309788398895,-11.68050583173599,0.1858965317514557,-0.22163120567375885,,,SCoT,0.25024533120388265,False,False
model x dataset,mistral_7b / QASports,token_f1,50,0.010098835383052132,0.0033938992882360497,-0.006704936094816082,-0.009878461334964644,-0.00364125728048516,-66.39316159235854,0.00039447634086690815,-0.8442028985507246,,,SCoT,0.0008187244810445264,True,True
model x dataset,mistral_7b / SVAMP,token_f1,50,0.02687430656475744,0.022372667059941103,-0.004501639504816342,-0.014387705976719808,0.007474723620737018,-16.750718735640696,0.011338460200858477,-0.4485049833887043,,,SCoT,0.018979596423176145,True,False
model x dataset,mistral_7b / StrategyQA,token_f1,50,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,1.0,False,False
model x dataset,mistral_7b / aqua,token_f1,50,0.012475958049514428,0.012558912567415237,8.29545179008078e-05,-0.0031121285916716947,0.003310990753680968,0.6649150115091679,0.8119880021544424,-0.05057471264367816,,,MGCoT,0.8868521441970506,False,False
model x dataset,mistral_7b / asdiv,token_f1,50,0.04149438996418484,0.033956684334783736,-0.007537705629401115,-0.016822123822152122,0.0025561070512714924,-18.165601749795943,0.0181515687238729,-0.3877551020408163,,,SCoT,0.02967453910272215,True,False
model x dataset,mistral_7b / clutrr,token_f1,50,0.028237827996475756,0.014388588500314043,-0.013849239496161707,-0.019935875719821652,-0.007513546755754307,-49.04498850935055,0.00036770285547875204,-0.6236786469344608,,,SCoT,0.0007693782573876062,True,False
model x dataset,mistral_7b / date,token_f1,50,0.006513423342059852,0.024075003644091268,0.01756158030203141,-0.0022828034583552174,0.049312810775771175,269.62135546493755,0.4637451171875,0.22058823529411764,,,MGCoT,0.5536182019137597,False,False
model x dataset,mistral_7b / gsm8k,token_f1,50,0.40314360888221396,0.3382304433247928,-0.06491316555742122,-0.09411108159715718,-0.036792542065441025,-16.10174739899866,0.00014253035612021847,-0.5968627450980392,,,SCoT,0.00031446525562340465,True,False
model x dataset,mistral_7b / saycan,token_f1,50,0.10970496019786888,0.10298287939782362,-0.0067220808000452905,-0.0188749186196348,0.005187305616934574,-6.127417381967997,0.4375680954084249,-0.12784313725490196,,,SCoT,0.5256278213174527,False,True
model x dataset,openchat_7b / MultiArith,token_f1,50,0.03229994843460022,0.04940394257217925,0.017103994137579015,0.011859278842297202,0.021756538052035434,52.9536267595305,1.4195927398608165e-06,0.7835294117647059,,,MGCoT,4.124854376199354e-06,True,False
model x dataset,openchat_7b / QASports,token_f1,50,0.017228383536427753,0.0,-0.017228383536427753,-0.021223178658854154,-0.013337180887634716,-100.0,1.7235135468062213e-06,-1.0,,,SCoT,4.879591903125992e-06,True,True
model x dataset,openchat_7b / SVAMP,token_f1,50,0.029346441271705014,0.045087089773102294,0.015740648501397284,0.00840780883331518,0.023514036551037946,53.637333248218965,0.0003606498303203627,0.6040703052728955,,,MGCoT,0.000758724105545078,True,False
model x dataset,openchat_7b / StrategyQA,token_f1,50,0.0,0.00224021592442645,0.00224021592442645,0.0,0.006018893387314439,,0.5,1.0,,,MGCoT,0.5886850152905199,False,False
model x dataset,openchat_7b / aqua,token_f1,50,0.013311807606420225,0.02234396622889955,0.009032158622479323,0.0038003126910005286,0.014711649940646018,67.85072988977961,0.0006277956999838352,0.6470588235294118,,,MGCoT,0.0012654520654124426,True,False
model x dataset,openchat_7b / asdiv,token_f1,50,0.03735563288860977,0.06194528882678199,0.024589655938172226,0.012298499657376151,0.03863731278389128,65.82583143885093,0.0011227973315792639,0.5346938775510204,,,MGCoT,0.0022168049879898286,True,False
model x dataset,openchat_7b / clutrr,token_f1,50,0.025298622856473,0.10752125360020096,0.08222263074372795,0.05901534909696311,0.10509584090809593,325.00832638283373,1.3935288447472697e-06,0.8260869565217391,,,MGCoT,4.06445913051287e-06,True,False
model x dataset,openchat_7b / date,token_f1,50,0.0031895253682487686,0.03440163889347193,0.031212113525223156,0.01106609233476747,0.05401720034351612,978.5817612844505,0.0048828125,0.9090909090909091,,,MGCoT,0.00860358266590389,True,False
model x dataset,openchat_7b / gsm8k,token_f1,50,0.41172300537701495,0.465854584354951,0.05413157897793602,0.03908778088364186,0.06882331253621,13.147572098471327,1.260182003193222e-08,0.8368627450980393,,,MGCoT,4.82756289780488e-08,True,False
model x dataset,openchat_7b / saycan,token_f1,50,0.10029501882428514,0.09896666587801053,-0.001328352946274605,-0.01559886114153149,0.01333823699902386,-1.32444558248885,0.7740531775538848,-0.04784313725490196,,,SCoT,0.8563519349374874,False,True
model x dataset,phi3_mini / MultiArith,token_f1,50,0.03575490490624317,0.041482550285180025,0.005727645378936862,-0.0003633806186432802,0.011789862914709556,16.019187839978724,0.07099981542898884,0.2963265306122449,,,MGCoT,0.10571605790739882,False,False
model x dataset,phi3_mini / QASports,token_f1,50,0.015798969521002806,0.0,-0.015798969521002806,-0.019468239347559764,-0.011913177048346954,-100.0,1.7245993818153558e-06,-1.0,,,SCoT,4.879591903125992e-06,True,True
model x dataset,phi3_mini / SVAMP,token_f1,50,0.034230088464919914,0.035832039261077676,0.0016019507961577673,-0.003299326245040781,0.006756697683704284,4.679949331125736,0.6414864501813855,0.07801418439716312,,,MGCoT,0.7221411792977586,False,False
model x dataset,phi3_mini / StrategyQA,token_f1,50,0.000714285714285714,0.000689655172413792,-2.4630541871921983e-05,-7.389162561576595e-05,0.0,-3.4482758620690794,1.0,-1.0,,,SCoT,1.0,False,False
model x dataset,phi3_mini / aqua,token_f1,50,0.015073693231240573,0.017382703037356794,0.002309009806116222,-0.0026069417281897496,0.0073055679387382414,15.318142479712579,0.2944921725967772,0.20317460317460317,,,MGCoT,0.377302783526653,False,False
model x dataset,phi3_mini / asdiv,token_f1,50,0.04162089318800649,0.0308777386843271,-0.010743154503679391,-0.01816921166182007,-0.0028326037167252134,-25.811926849217993,0.003014227674400776,-0.5023126734505088,,,SCoT,0.005499894097840278,True,False
model x dataset,phi3_mini / clutrr,token_f1,50,0.03150605375687054,0.020585230293171723,-0.010920823463698805,-0.016839904610176412,-0.004880390751098858,-34.662619279373565,0.0005608852911879483,-0.5780141843971631,,,SCoT,0.001142544111679154,True,False
model x dataset,phi3_mini / date,token_f1,50,0.012633358850891141,0.12834042466480294,0.11570706581391182,0.054567957161310354,0.1860874063855449,915.8852145306549,0.0015529581429326678,0.7094017094017094,,,MGCoT,0.0029745715673088415,True,False
model x dataset,phi3_mini / gsm8k,token_f1,50,0.42856182282505395,0.41127978704081686,-0.017282035784237097,-0.04323498803106505,0.007961767032040962,-4.03256539985642,0.31366564109611517,-0.16549019607843138,,,SCoT,0.3992108159405102,False,False
model x dataset,phi3_mini / saycan,token_f1,50,0.07673259030356104,0.07218196349249802,-0.004550626811063027,-0.01643018480222141,0.007103233620301838,-5.930500707796176,0.8632650227005474,-0.029019607843137254,,,SCoT,0.9349002355547419,False,True
model x dataset,qwen2_1.5b / MultiArith,token_f1,50,0.04044109526344344,0.04400862798131516,0.0035675327178717204,-0.0018447499021105058,0.00845548224186598,8.821553161782383,0.027328968400004445,0.37777777777777777,,,MGCoT,0.0438402201416738,True,False
model x dataset,qwen2_1.5b / QASports,token_f1,50,0.00044943820224719005,0.0,-0.00044943820224719005,-0.0013483146067415702,0.0,-100.0,1.0,-1.0,,,SCoT,1.0,False,True
model x dataset,qwen2_1.5b / SVAMP,token_f1,50,0.03662661706181035,0.03510269147190875,-0.0015239255899016078,-0.010546522986694902,0.008064160349460593,-4.160705279796551,0.33805953187866,-0.1806543385490754,,,SCoT,0.42257441484832503,False,False
model x dataset,qwen2_1.5b / StrategyQA,token_f1,50,0.00108108108108108,0.0,-0.00108108108108108,-0.00324324324324324,0.0,-100.0,1.0,-1.0,,,SCoT,1.0,False,False
model x dataset,qwen2_1.5b / aqua,token_f1,50,0.014031632549856302,0.02326321368753689,0.009231581137680587,-6.282955373242011e-05,0.02043241655500787,65.79121214070794,0.07111807531952284,0.3600713012477718,,,MGCoT,0.10571605790739882,False,False
model x dataset,qwen2_1.5b / asdiv,token_f1,50,0.05765739969885151,0.1069283231057338,0.049270923406882286,0.029138489966419073,0.07061062699490651,85.45464010556779,7.540569678847887e-05,0.7182926829268292,,,MGCoT,0.00017594662583978403,True,False
model x dataset,qwen2_1.5b / clutrr,token_f1,50,0.05091228636412966,0.07979679144385025,0.028884505079720596,0.009796240687444058,0.04823984196334096,56.73385962896223,0.010007235420368386,0.6123188405797102,,,MGCoT,0.016787736979702955,True,False
model x dataset,qwen2_1.5b / date,token_f1,50,0.005223101394893543,0.0013793103448275859,-0.0038437910500659584,-0.009671261930010602,0.0006100795755968178,-73.59212007302612,0.25,-0.8,,,SCoT,0.32682512733446517,False,False
model x dataset,qwen2_1.5b / gsm8k,token_f1,50,0.4276073799363455,0.4164796912282169,-0.011127688708128596,-0.030768596914073795,0.007879225400602225,-2.602314466552258,0.2954728324166016,-0.17176470588235293,,,SCoT,0.37793036704449046,False,False
model x dataset,qwen2_1.5b / saycan,token_f1,50,0.09639461968629082,0.10305652136752246,0.006661901681231635,-0.003227287957743545,0.01726469547183359,6.911072114722069,0.3225523410656024,0.1921921921921922,,,MGCoT,0.408495563520582,False,True
model x dataset,gemma2_2b / MultiArith,char_f1,50,0.11480090811750926,0.1299232957660398,0.0151223876485305,0.009800529456911844,0.020241228176055972,13.172707338735814,1.122975271796227e-05,0.7208163265306122,,,MGCoT,2.87272743947872e-05,True,False
model x dataset,gemma2_2b / QASports,char_f1,50,0.029788127765200317,0.004117991056071549,-0.02567013670912877,-0.03293612809001573,-0.01793145672738664,-86.17573051743672,3.0143066217597245e-05,-0.8688172043010752,,,SCoT,7.391771015143274e-05,True,True
model x dataset,gemma2_2b / SVAMP,char_f1,50,0.11697586865436377,0.126189635135941,0.00921376648157726,0.002307381367406617,0.015948581458842263,7.876638649978123,0.008121076854532113,0.45314009661835747,,,MGCoT,0.013743360830746653,True,False
model x dataset,gemma2_2b / StrategyQA,char_f1,50,0.20873174787899285,0.23431436558959867,0.025582617710605833,0.018499632527014413,0.032449362828376016,12.256217834881895,5.571686541496496e-07,0.8386524822695035,,,MGCoT,1.7160794547809207e-06,True,False
model x dataset,gemma2_2b / aqua,char_f1,50,0.04559735415836448,0.047735697170614905,0.002138343012250441,-0.00046081995320693066,0.004040070684073161,4.689620816207333,0.0001072674323825999,0.6558741905642923,,,MGCoT,0.00024249179054347357,True,False
model x dataset,gemma2_2b / asdiv,char_f1,50,0.06924776588904716,0.08172118213452202,0.01247341624547488,0.0025269682692200634,0.022158900506252265,18.0127345414443,0.0035047733258380272,0.4791836734693877,,,MGCoT,0.006364800615319058,True,False
model x dataset,gemma2_2b / clutrr,char_f1,50,0.5046162416528677,0.6196059700791655,0.11498972842629783,0.09620158958480093,0.13407500324753427,22.787559918731436,3.777113667107303e-09,0.9576470588235294,,,MGCoT,1.5636438299315178e-08,True,False
model x dataset,gemma2_2b / date,char_f1,50,0.2747475004549846,0.4329937031397846,0.1582462026848,0.11806759924067539,0.20325676902026038,57.596958087969035,2.4776690398120343e-08,0.9058823529411765,,,MGCoT,9.084786479310792e-08,True,False
model x dataset,gemma2_2b / gsm8k,char_f1,50,0.8161687352538303,0.8441667903614936,0.027998055107663476,0.019100385339985013,0.03749628559258367,3.4304248494591034,1.2222648848592144e-06,0.7570921985815603,,,MGCoT,3.5921525242045612e-06,True,False
model x dataset,gemma2_2b / saycan,char_f1,50,0.694278823235461,0.6160587090775452,-0.07822011415791598,-0.08821748051276206,-0.06876723160291226,-11.266383409679204,7.555220876380673e-10,-1.0,,,SCoT,3.635950046758199e-09,True,True
model x dataset,llama3.2_1b / MultiArith,char_f1,50,0.11232089973718065,0.09807449357295293,-0.014246406164227685,-0.020015370629991473,-0.00820058349260426,-12.683664569606199,2.2922441013654465e-06,-0.8001850138760407,,,SCoT,6.3950288335195425e-06,True,False
